58015,2021-04-01 10:16:00,9.7,1024.8,37,325,0.3,0.4,10137.2
58102,2021-04-01 10:16:00,18.6,1010.4,72,165,1.2,0.3,10398.4
58118,2021-04-01 10:16:00,1.1,1008.6,37,244,14.6,0.8,10036.1
58122,2021-04-01 10:16:00,34.2,1013.8,85,278,0.1,0.1,10491.9
58203,2021-04-01 10:16:00,30.2,1020.6,26,139,5.4,0.5,10372.0
58215,2021-04-01 10:16:00,3.3,1001.6,1,201,5.2,1.2,10320.3
58221,2021-04-01 10:16:00,6.2,1012.9,90,215,10.5,1.3,10227.6
58225,2021-04-01 10:16:00,17.7,1021.1,19,348,11.0,1.4,10257.1
58236,2021-04-01 10:16:00,23.5,1024.0,78,311,8.6,1.4,10289.9
58311,2021-04-01 10:16:00,1.7,1000.8,39,130,12.9,0.2,10085.1
58314,2021-04-01 10:16:00,8.6,1023.9,3,299,7.4,1.1,10387.5
58319,2021-04-01 10:16:00,17.6,1004.3,31,55,2.0,0.1,10449.3
58321,2021-04-01 10:16:00,13.7,1002.3,83,127,10.9,1.1,10446.7
58326,2021-04-01 10:16:00,6.0,1002.8,21,276,2.7,1.0,10345.5
58336,2021-04-01 10:16:00,16.0,1025.1,22,262,11.5,1.2,10166.0
58338,2021-04-01 10:16:00,19.2,1011.2,81,151,8.8,0.2,10249.6
58414,2021-04-01 10:16:00,11.7,1007.6,74,72,6.7,0.0,10290.5
58419,2021-04-01 10:16:00,2.6,1007.7,39,93,3.1,0.6,10277.0
58424,2021-04-01 10:16:00,18.8,1015.6,100,348,2.2,0.1,10413.7
58429,2021-04-01 10:16:00,18.6,1014.7,57,251,6.6,0.0,10411.7
58436,2021-04-01 10:16:00,2.2,1018.6,13,74,11.2,0.1,10049.1
58437,2021-04-01 10:16:00,32.4,1015.8,99,107,1.3,0.8,10156.6
58520,2021-04-01 10:16:00,17.6,1025.8,43,236,2.1,0.2,10382.8
58531,2021-04-01 10:16:00,25.7,1007.0,40,255,6.2,0.0,10276.9
54406,2021-04-01 10:16:00,30.0,1018.4,73,305,8.5,0.4,10475.7
54416,2021-04-01 10:16:00,8.8,1025.9,11,331,6.3,0.8,10067.7
54511,2021-04-01 10:16:00,19.9,1006.3,25,22,4.8,1.0,10031.6
58725,2021-04-01 10:16:00,21.7,1025.2,7,195,2.9,1.4,10004.3
58730,2021-04-01 10:16:00,22.7,1000.4,21,204,2.8,0.0,10452.7
58731,2021-04-01 10:16:00,23.8,1004.3,13,108,0.0,0.6,10061.7
58734,2021-04-01 10:16:00,31.3,1005.2,43,213,3.2,1.4,10483.8
