58015,2021-04-01 10:16:00,12.0,1007.6,15,79,0.4,0.1,10334.5
58102,2021-04-01 10:16:00,24.3,1022.5,81,158,13.9,1.1,10474.8
58118,2021-04-01 10:16:00,14.1,1019.0,23,136,10.9,1.1,10410.4
58122,2021-04-01 10:16:00,13.5,1012.8,88,24,13.4,1.3,10322.8
58203,2021-04-01 10:16:00,10.1,1017.9,57,213,1.3,1.4,10399.1
58215,2021-04-01 10:16:00,29.9,1011.8,47,225,11.8,1.5,10115.5
58221,2021-04-01 10:16:00,22.8,1014.5,34,332,9.2,1.1,10358.8
58225,2021-04-01 10:16:00,1.9,1011.1,98,305,9.5,0.0,10290.3
58236,2021-04-01 10:16:00,5.6,1008.6,86,319,5.6,0.2,10069.4
58311,2021-04-01 10:16:00,7.5,1013.9,18,318,4.2,1.1,10311.7
58314,2021-04-01 10:16:00,23.0,1010.0,80,252,13.2,0.8,10111.5
58319,2021-04-01 10:16:00,32.7,1012.6,85,119,2.7,0.9,10495.7
58321,2021-04-01 10:16:00,10.2,1006.4,94,95,7.1,1.1,10242.6
58326,2021-04-01 10:16:00,16.1,1022.0,60,270,8.9,1.2,10358.6
58336,2021-04-01 10:16:00,3.7,1019.5,76,186,3.2,0.2,10418.6
58338,2021-04-01 10:16:00,11.8,1001.5,47,202,14.3,0.3,10278.4
58414,2021-04-01 10:16:00,5.4,1013.4,6,127,3.6,1.0,10094.7
58419,2021-04-01 10:16:00,33.2,1004.3,23,248,5.8,0.9,10051.0
58424,2021-04-01 10:16:00,0.5,1014.0,83,166,5.2,1.3,10036.2
58429,2021-04-01 10:16:00,34.3,1023.4,56,263,13.6,0.5,10174.1
58436,2021-04-01 10:16:00,6.4,1019.7,19,143,4.9,1.1,10357.7
58437,2021-04-01 10:16:00,11.5,1019.3,58,184,1.3,1.1,10132.0
58520,2021-04-01 10:16:00,25.6,1006.5,75,54,7.5,0.0,10479.9
58531,2021-04-01 10:16:00,26.6,1022.5,97,105,8.1,0.3,10495.7
54406,2021-04-01 10:16:00,30.2,1025.0,19,40,8.9,1.3,10166.0
54416,2021-04-01 10:16:00,0.0,1001.1,58,313,14.6,1.1,10021.2
54511,2021-04-01 10:16:00,9.7,1021.1,2,344,6.1,1.5,10183.9
58725,2021-04-01 10:16:00,21.8,1012.6,23,239,9.7,1.4,10161.7
58730,2021-04-01 10:16:00,4.3,1018.2,59,298,12.7,1.2,10432.0
58731,2021-04-01 10:16:00,29.7,1009.7,6,107,13.4,1.5,10089.7
58734,2021-04-01 10:16:00,13.4,1012.5,99,42,12.8,0.7,10244.1
58737,2021-04-01 10:16:00,27.8,1022.2,37,242,5.8,1.0,10240.5
58744,2021-04-01 10:16:00,6.6,1000.9,40,198,0.1,0.5,10045.8
58754,2021-04-01 10:16:00,27.6,1012.5,40,58,14.5,0.4,10339.6
58818,2021-04-01 10:16:00,31.8,1022.1,87,101,14.1,0.8,10302.8
58820,2021-04-01 10:16:00,14.8,1008.0,35,226,6.2,0.3,10231.0
58834,2021-04-01 10:16:00,3.8,1016.1,3,192,11.2,0.9,10212.8
58837,2021-04-01 10:16:00,12.0,1024.5,64,135,1.8,0.2,10075.5
58843,2021-04-01 10:16:00,24.4,1021.0,52,344,11.2,0.9,10083.6
58846,2021-04-01 10:16:00,24.8,1011.3,14,117,6.1,0.8,10129.2
58847,2021-04-01 10:16:00,24.4,1022.6,97,100,10.4,1.0,10321.5
58911,2021-04-01 10:16:00,26.5,1013.5,8,232,13.2,0.2,10224.7
58918,2021-04-01 10:16:00,10.8,1000.9,27,253,7.5,0.1,10316.8
58921,2021-04-01 10:16:00,25.6,1009.0,16,252,9.0,0.8,10016.7
58926,2021-04-01 10:16:00,21.8,1015.3,18,229,10.1,1.3,10222.2
58927,2021-04-01 10:16:00,19.4,1016.7,15,115,0.4,0.2,10114.3
58931,2021-04-01 10:16:00,26.9,1015.4,40,9,6.9,1.3,10201.5
58933,2021-04-01 10:16:00,33.3,1015.8,13,121,1.0,1.5,10062.3
58936,2021-04-01 10:16:00,25.1,1012.9,48,236,4.0,0.9,10033.3
58944,2021-04-01 10:16:00,2.4,1001.2,67,279,4.4,0.1,10156.1
59113,2021-04-01 10:16:00,17.5,1012.7,35,49,10.1,0.9,10077.3
59126,2021-04-01 10:16:00,0.5,1011.6,85,156,3.6,1.2,10017.0
59133,2021-04-01 10:16:00,25.0,1025.7,76,78,13.9,1.0,10409.7
59134,2021-04-01 10:16:00,17.1,1005.6,92,94,12.4,0.6,10141.8
59321,2021-04-01 10:16:00,12.1,1007.8,1,43,0.0,1.4,10394.8
52323,2021-04-01 10:16:00,14.7,1002.7,95,234,0.3,1.4,10415.3
52418,2021-04-01 10:16:00,19.6,1016.4,93,77,0.8,0.7,10387.8
52424,2021-04-01 10:16:00,21.0,1006.8,43,100,3.5,0.9,10365.1
52436,2021-04-01 10:16:00,3.1,1004.0,82,303,4.0,0.9,10037.3
52446,2021-04-01 10:16:00,34.3,1010.5,71,66,3.4,1.2,10374.7
52447,2021-04-01 10:16:00,18.2,1017.7,15,180,7.6,1.4,10019.1
52533,2021-04-01 10:16:00,18.3,1019.0,5,14,1.9,1.0,10387.3
52546,2021-04-01 10:16:00,28.3,1007.4,22,107,2.9,0.6,10180.8
52652,2021-04-01 10:16:00,28.9,1009.1,10,162,10.8,0.3,10269.4
52661,2021-04-01 10:16:00,6.4,1021.8,81,111,4.5,1.1,10200.7
52674,2021-04-01 10:16:00,19.1,1019.1,81,309,2.7,0.8,10081.2
52679,2021-04-01 10:16:00,34.1,1024.8,59,354,1.7,1.1,10352.2
52681,2021-04-01 10:16:00,28.7,1025.9,76,108,7.2,1.2,10315.2
52787,2021-04-01 10:16:00,30.3,1020.8,92,194,11.6,1.2,10306.8
52797,2021-04-01 10:16:00,0.0,1017.4,69,108,12.2,0.8,10387.9
52884,2021-04-01 10:16:00,0.9,1016.1,42,269,1.9,1.1,10034.4
52895,2021-04-01 10:16:00,29.8,1002.7,29,269,1.6,0.4,10498.5
52983,2021-04-01 10:16:00,13.3,1024.0,93,20,10.8,0.4,10309.7
52984,2021-04-01 10:16:00,3.9,1020.5,52,91,2.9,0.3,10269.8
52986,2021-04-01 10:16:00,13.0,1006.1,78,23,0.8,1.4,10438.4
52996,2021-04-01 10:16:00,19.9,1000.1,9,10,0.5,0.8,10292.8
53821,2021-04-01 10:16:00,24.1,1019.7,69,282,3.3,0.1,10121.9
53915,2021-04-01 10:16:00,5.2,1008.2,30,110,10.7,1.3,10386.4
53923,2021-04-01 10:16:00,15.8,1026.4,42,99,2.6,0.2,10225.0
56074,2021-04-01 10:16:00,33.8,1002.0,100,15,1.3,1.1,10290.2
56080,2021-04-01 10:16:00,1.2,1025.7,97,152,14.0,0.9,10480.4
56093,2021-04-01 10:16:00,14.0,1013.1,43,66,2.5,0.7,10126.0
56096,2021-04-01 10:16:00,22.2,1017.8,51,200,1.3,0.3,10243.9
57014,2021-04-01 10:16:00,27.1,1007.3,59,49,10.5,0.5,10291.7
57996,2021-04-01 10:16:00,12.5,1012.1,83,270,11.3,0.2,10482.8
59072,2021-04-01 10:16:00,11.9,1017.0,43,88,12.1,0.4,10144.6
59082,2021-04-01 10:16:00,13.1,1010.1,36,0,2.0,0.5,10057.3
59087,2021-04-01 10:16:00,26.2,1008.0,17,326,14.5,1.0,10122.4
59088,2021-04-01 10:16:00,1.7,1001.1,52,232,9.9,0.1,10450.0
59096,2021-04-01 10:16:00,3.3,1025.1,51,270,6.1,0.8,10101.3
59097,2021-04-01 10:16:00,34.0,1018.2,98,73,9.3,0.5,10125.9
59107,2021-04-01 10:16:00,12.6,1013.4,19,100,0.5,0.6,10225.1
59116,2021-04-01 10:16:00,28.9,1005.8,86,235,9.1,0.1,10259.8
59117,2021-04-01 10:16:00,6.5,1019.9,47,297,4.0,0.8,10372.9
59271,2021-04-01 10:16:00,31.6,1000.7,78,179,7.4,1.5,10036.9
59278,2021-04-01 10:16:00,34.3,1007.4,39,235,13.8,0.1,10474.4
59280,2021-04-01 10:16:00,25.5,1019.8,19,210,5.4,1.2,10099.5
59287,2021-04-01 10:16:00,11.9,1023.8,89,230,6.7,0.3,10164.4
59289,2021-04-01 10:16:00,28.9,1006.1,79,164,7.6,1.1,10108.5
59293,2021-04-01 10:16:00,15.6,1021.9,28,220,10.0,0.2,10224.8
59294,2021-04-01 10:16:00,6.0,1012.9,49,358,2.4,1.0,10153.7
59298,2021-04-01 10:16:00,16.8,1009.0,98,178,6.3,1.4,10289.9
59303,2021-04-01 10:16:00,13.8,1011.1,20,193,5.4,0.5,10000.6
59304,2021-04-01 10:16:00,13.3,1002.9,13,281,14.1,0.7,10392.2
59306,2021-04-01 10:16:00,14.5,1019.6,14,14,14.0,0.5,10269.2
59310,2021-04-01 10:16:00,26.4,1023.3,14,25,5.0,1.1,10372.9
59316,2021-04-01 10:16:00,24.1,1000.7,96,109,12.0,1.0,10021.5
59317,2021-04-01 10:16:00,23.4,1020.8,52,215,1.8,0.7,10048.2
59324,2021-04-01 10:16:00,31.9,1022.8,94,212,2.0,0.3,10101.7
59456,2021-04-01 10:16:00,10.1,1020.5,13,219,5.0,0.5,10351.9
59462,2021-04-01 10:16:00,32.4,1024.8,5,169,3.5,1.2,10421.1
59478,2021-04-01 10:16:00,32.9,1016.1,61,202,8.2,0.7,10283.3
59485,2021-04-01 10:16:00,34.7,1002.3,78,153,8.6,0.6,10083.1
59488,2021-04-01 10:16:00,29.6,1004.6,57,153,0.4,0.0,10065.2
59493,2021-04-01 10:16:00,9.9,1012.1,34,297,3.6,0.2,10301.6
59501,2021-04-01 10:16:00,3.4,1003.0,97,219,5.6,0.4,10160.4
59658,2021-04-01 10:16:00,23.7,1011.1,3,80,4.9,1.5,10024.3
59663,2021-04-01 10:16:00,2.9,1009.4,24,98,13.5,0.7,10300.9
59664,2021-04-01 10:16:00,21.7,1015.0,29,36,4.8,0.1,10237.7
